"[""G""]",{3}{G}{G},Declare Dominance,Target creature gets +3/+3 until end of turn. All creatures able to block it this turn do so.,,,Sorcery
"[""B""]",{1}{B}{B},Hidden Horror,"When Hidden Horror enters the battlefield, sacrifice it unless you discard a creature card.",4,4,Creature — Horror
"[""R""]",{3},Granite Shard,"{3}, {T} or {R}, {T}: Granite Shard deals 1 damage to any target.",,,Artifact
"[""R""]",{5}{R},Defiant Ogre,"When Defiant Ogre enters the battlefield, choose one —
• Put a +1/+1 counter on Defiant Ogre.
• Destroy target artifact.",3,5,Creature — Ogre Warrior
"[""G"",""R""]",,Sheltered Thicket,"({T}: Add {R} or {G}.)
Sheltered Thicket enters the battlefield tapped.
Cycling {2} ({2}, Discard this card: Draw a card.)",,,Land — Mountain Forest
"[""B""]",{B},Aphotic Wisps,"Target creature becomes black and gains fear until end of turn. (It can't be blocked except by artifact creatures and/or black creatures.)
Draw a card.",,,Instant
"[""U""]",{2}{U}{U},Impaler Shrike,"Flying
Whenever Impaler Shrike deals combat damage to a player, you may sacrifice it. If you do, draw three cards.",3,1,Creature — Bird
[],{1},Amulet of Vigor,"Whenever a permanent enters the battlefield tapped and under your control, untap it.",,,Artifact
[],{3},Loxodon Warhammer,"Equipped creature gets +3/+0 and has trample and lifelink.
Equip {3}",,,Artifact — Equipment
"[""B"",""G""]",{3},Golgari Locket,"{T}: Add {B} or {G}.
{B/G}{B/G}{B/G}{B/G}, {T}, Sacrifice Golgari Locket: Draw two cards.",,,Artifact
"[""G""]",{3}{G}{G},Riparian Tiger,"Trample
When Riparian Tiger enters the battlefield, you get {E}{E} (two energy counters).
Whenever Riparian Tiger attacks, you may pay {E}{E}. If you do, it gets +2/+2 until end of turn.",4,4,Creature — Cat
"[""W""]",{W},Ethereal Armor,"Enchant creature
Enchanted creature gets +1/+1 for each enchantment you control and has first strike.",,,Enchantment — Aura
[],{2},"Specter's Shroud","Equipped creature gets +1/+0.
Whenever equipped creature deals combat damage to a player, that player discards a card.
Equip {1} ({1}: Attach to target creature you control. Equip only as a sorcery. This card enters the battlefield unattached and stays on the battlefield if the creature leaves.)",,,Artifact — Equipment
"[""B""]",{4}{B},Ghoulsteed,"{2}{B}, Discard two cards: Return Ghoulsteed from your graveyard to the battlefield tapped.",4,4,Creature — Zombie Horse
"[""W""]",{W}{W}{W},"Linden, the Steadfast Queen","Vigilance
Whenever a white creature you control attacks, you gain 1 life.",3,3,Legendary Creature — Human Noble
"[""B"",""U""]",{1}{U}{B},Mindmelter,"Devoid (This card has no color.)
Mindmelter can't be blocked.
{3}{C}: Target opponent exiles a card from their hand. Activate this ability only any time you could cast a sorcery. ({C} represents colorless mana.)",2,2,Creature — Eldrazi Drone
"[""B""]",{2}{B}{B},Vampiric Spirit,"Flying
When Vampiric Spirit enters the battlefield, you lose 4 life.",4,3,Creature — Spirit
"[""U""]",{3}{U}{U},Time Warp,Target player takes an extra turn after this one.,,,Sorcery
"[""U""]",{7}{U}{U},Inkwell Leviathan,"Trample
Islandwalk (This creature can't be blocked as long as defending player controls an Island.)
Shroud (This creature can't be the target of spells or abilities.)",7,11,Artifact Creature — Leviathan
"[""U""]",{3}{U}{U},Inkfathom Divers,"Islandwalk (This creature can't be blocked as long as defending player controls an Island.)
When Inkfathom Divers enters the battlefield, look at the top four cards of your library, then put them back in any order.",3,3,Creature — Merfolk Soldier
"[""W""]",{5}{W},Sudden Disappearance,"Exile all nonland permanents target player controls. Return the exiled cards to the battlefield under their owner's control at the beginning of the next end step.",,,Sorcery
"[""R""]",{1}{R},Gore-House Chainwalker,"Unleash (You may have this creature enter the battlefield with a +1/+1 counter on it. It can't block as long as it has a +1/+1 counter on it.)",2,1,Creature — Human Warrior
"[""U""]",{U},Drifter il-Dal,"Shadow (This creature can block or be blocked by only creatures with shadow.)
At the beginning of your upkeep, sacrifice Drifter il-Dal unless you pay {U}.",2,1,Creature — Human Wizard
[],{6},Omen Machine,"Players can't draw cards.
At the beginning of each player's draw step, that player exiles the top card of their library. If it's a land card, the player puts it onto the battlefield. Otherwise, the player casts it without paying its mana cost if able.",,,Artifact
"[""G""]",{6}{G}{G},"Vorinclex, Voice of Hunger","Trample
Whenever you tap a land for mana, add one mana of any type that land produced.
Whenever an opponent taps a land for mana, that land doesn't untap during its controller's next untap step.",7,6,Legendary Creature — Praetor
"[""R""]",{5}{R},Enraged Giant,"Improvise (Your artifacts can help cast this spell. Each artifact you tap after you're done activating mana abilities pays for {1}.)
Trample, haste",4,4,Creature — Giant
"[""R""]",{3}{R}{R},Fire Servant,"If a red instant or sorcery spell you control would deal damage, it deals double that damage instead.",4,3,Creature — Elemental
"[""R""]",{1}{R},Canyon Wildcat,"Mountainwalk (This creature can't be blocked as long as defending player controls a Mountain.)",2,1,Creature — Cat
[],{1},Wand of Vertebrae,"{T}: Mill a card.
{2}, {T}, Exile Wand of Vertebrae: Shuffle up to five target cards from your graveyard into your library.",,,Artifact
"[""W""]",{3}{W}{W},Defy Death,"Return target creature card from your graveyard to the battlefield. If it's an Angel, put two +1/+1 counters on it.",,,Sorcery
"[""G"",""R""]",{3}{R}{G},Bolrac-Clan Crusher,"{T}, Remove a +1/+1 counter from a creature you control: Bolrac-Clan Crusher deals 2 damage to any target.",4,4,Creature — Ogre Warrior
"[""G""]",{2}{G}{G},Greater Good,"Sacrifice a creature: Draw cards equal to the sacrificed creature's power, then discard three cards.",,,Enchantment
"[""W""]",{3}{W},Steadfast Armasaur,"Vigilance
{1}{W}, {T}: Steadfast Armasaur deals damage equal to its toughness to target creature blocking or blocked by it.",2,3,Creature — Dinosaur
"[""B""]",{3}{B},Creeping Chill,"Creeping Chill deals 3 damage to each opponent and you gain 3 life.
When Creeping Chill is put into your graveyard from your library, you may exile it. If you do, Creeping Chill deals 3 damage to each opponent and you gain 3 life.",,,Sorcery
"[""B""]",{4}{B}{B}{B},Baneful Omen,"At the beginning of your end step, you may reveal the top card of your library. If you do, each opponent loses life equal to that card's converted mana cost.",,,Enchantment
"[""R""]",{2}{R}{R},Relentless Assault,"Untap all creatures that attacked this turn. After this main phase, there is an additional combat phase followed by an additional main phase.",,,Sorcery
"[""B""]",{B},Vampire Lacerator,"At the beginning of your upkeep, you lose 1 life unless an opponent has 10 or less life.",2,2,Creature — Vampire Warrior
"[""R""]",{4}{R/P}{R/P},Moltensteel Dragon,"({R/P} can be paid with either {R} or 2 life.)
Flying
{R/P}: Moltensteel Dragon gets +1/+0 until end of turn.",4,4,Artifact Creature — Dragon
"[""U""]",{3}{U}{U},Shipwreck Dowser,"Prowess (Whenever you cast a noncreature spell, this creature gets +1/+1 until end of turn.)
When Shipwreck Dowser enters the battlefield, return target instant or sorcery card from your graveyard to your hand.",3,3,Creature — Merfolk Wizard
"[""B""]",{3}{B},"Erebos's Emissary","Bestow {5}{B} (If you cast this card for its bestow cost, it's an Aura spell with enchant creature. It becomes a creature again if it's not attached to a creature.)
Discard a creature card: Erebos's Emissary gets +2/+2 until end of turn. If Erebos's Emissary is an Aura, enchanted creature gets +2/+2 until end of turn instead.
Enchanted creature gets +3/+3.",3,3,Enchantment Creature — Snake
"[""B""]",{1}{B},"Necromancer's Stockpile","{1}{B}, Discard a creature card: Draw a card. If the discarded card was a Zombie card, create a tapped 2/2 black Zombie creature token.",,,Enchantment
"[""U""]",{U}{U},Boomerang,"Return target permanent to its owner's hand.",,,Instant
"[""B"",""G""]",,Temple of Malady,"Temple of Malady enters the battlefield tapped.
When Temple of Malady enters the battlefield, scry 1.
{T}: Add {B} or {G}.",,,Land
"[""B""]",{2}{B},Tribute to Hunger,"Target opponent sacrifices a creature. You gain life equal to that creature's toughness.",,,Instant
"[""B""]",{B},Mortician Beetle,"Whenever a player sacrifices a creature, you may put a +1/+1 counter on Mortician Beetle.",1,1,Creature — Insect
"[""U""]",{2}{U},Seer of the Last Tomorrow,"{U}, {T}, Discard a card: Target player mills three cards.",1,4,Creature — Naga Cleric
"[""R"",""W""]",{R}{W},Deflecting Palm,"The next time a source of your choice would deal damage to you this turn, prevent that damage. If damage is prevented this way, Deflecting Palm deals that much damage to that source's controller.",,,Instant
"[""U""]",{1}{U},Narcomoeba,"Flying
When Narcomoeba is put into your graveyard from your library, you may put it onto the battlefield.",1,1,Creature — Illusion
"[""W""]",{1}{W},Dauntless Unity,"Kicker {1}{W} (You may pay an additional {1}{W} as you cast this spell.)
Creatures you control get +1/+1 until end of turn. If this spell was kicked, those creatures get +2/+1 until end of turn instead.",,,Instant
[],{4},Hedron Matrix,"Equipped creature gets +X/+X, where X is its converted mana cost.
Equip {4}",,,Artifact — Equipment
"[""W""]",{2}{W},Warchanter Skald,"Whenever Warchanter Skald becomes tapped, if it's enchanted or equipped, create a 2/1 red Dwarf Berserker creature token.",2,3,Creature — Dwarf Cleric
"[""U""]",{1}{U},Sindbad,"{T}: Draw a card and reveal it. If it isn't a land card, discard it.",1,1,Creature — Human
"[""G""]",{1}{G},Silhana Wayfinder,"When Silhana Wayfinder enters the battlefield, look at the top four cards of your library. You may reveal a creature or land card from among them and put it on top of your library. Put the rest on the bottom of your library in a random order.",2,1,Creature — Elf Scout
"[""G""]",{2}{G},Natural Connection,"Search your library for a basic land card, put it onto the battlefield tapped, then shuffle your library.",,,Instant
"[""R""]",{R},Reflexes,"Enchant creature (Target a creature as you cast this. This card enters the battlefield attached to that creature.)
Enchanted creature has first strike. (It deals combat damage before creatures without first strike.)",,,Enchantment — Aura
"[""U""]",{2}{U},Oath of Jace,"When Oath of Jace enters the battlefield, draw three cards, then discard two cards.
At the beginning of your upkeep, scry X, where X is the number of planeswalkers you control.",,,Legendary Enchantment
"[""U""]",{3}{U},Laboratory Brute,"When Laboratory Brute enters the battlefield, mill four cards.",3,3,Creature — Zombie Horror
"[""R"",""W""]",{1}{R/W},Shattering Blow,Exile target artifact.,,,Instant
"[""G"",""U""]",,Flooded Grove,"{T}: Add {C}.
{G/U}, {T}: Add {G}{G}, {G}{U}, or {U}{U}.",,,Land
"[""W""]",{3}{W}{W},Innocence Kami,"{W}, {T}: Tap target creature.
Whenever you cast a Spirit or Arcane spell, untap Innocence Kami.",2,3,Creature — Spirit
"[""B""]",{2}{B}{B},Mortal Combat,"At the beginning of your upkeep, if twenty or more creature cards are in your graveyard, you win the game.",,,Enchantment
[],{2},Blackblade Reforged,"Equipped creature gets +1/+1 for each land you control.
Equip legendary creature {3}
Equip {7}",,,Legendary Artifact — Equipment
"[""W""]",{3}{W}{W},Hallowed Burial,"Put all creatures on the bottom of their owners' libraries.",,,Sorcery
[],{2},Ebony Owl Netsuke,"At the beginning of each opponent's upkeep, if that player has seven or more cards in hand, Ebony Owl Netsuke deals 4 damage to that player.",,,Artifact
"[""W""]",{1}{W},Steward of Solidarity,"{T}, Exert Steward of Solidarity: Create a 1/1 white Warrior creature token with vigilance. (An exerted creature won't untap during your next untap step.)",2,2,Creature — Human Warrior
"[""B"",""W""]",{1}{W/B}{W/B},Gift of Orzhova,"Enchant creature
Enchanted creature gets +1/+1 and has flying and lifelink.",,,Enchantment — Aura
"[""G"",""W""]",,Canopy Vista,"({T}: Add {G} or {W}.)
Canopy Vista enters the battlefield tapped unless you control two or more basic lands.",,,Land — Forest Plains
"[""W""]",{3}{W},Taj-Nar Swordsmith,"When Taj-Nar Swordsmith enters the battlefield, you may pay {X}. If you do, search your library for an Equipment card with converted mana cost X or less and put that card onto the battlefield. Then shuffle your library.",2,3,Creature — Cat Soldier
"[""G"",""R""]",{3}{R}{G},Zhur-Taa Swine,"Bloodrush — {1}{R}{G}, Discard Zhur-Taa Swine: Target attacking creature gets +5/+4 until end of turn.",5,4,Creature — Boar
"[""G""]",{1}{G},Aspect of Mongoose,"Enchant creature
Enchanted creature has shroud. (It can't be the target of spells or abilities.)
When Aspect of Mongoose is put into a graveyard from the battlefield, return Aspect of Mongoose to its owner's hand.",,,Enchantment — Aura
"[""W""]",{2}{W}{W}{W},"Conqueror's Pledge","Kicker {6} (You may pay an additional {6} as you cast this spell.)
Create six 1/1 white Kor Soldier creature tokens. If this spell was kicked, create twelve of those tokens instead.",,,Sorcery
"[""G""]",{3}{G},Ravenous Leucrocota,"Vigilance
{6}{G}: Monstrosity 3. (If this creature isn't monstrous, put three +1/+1 counters on it and it becomes monstrous.)",2,4,Creature — Beast
"[""G"",""R"",""W""]",{1}{G},Cylian Sunsinger,{R}{G}{W}: Cylian Sunsinger and each other creature with the same name as it get +3/+3 until end of turn.,2,2,Creature — Elf Shaman
"[""G""]",{3}{G},Blunt the Assault,You gain 1 life for each creature on the battlefield. Prevent all combat damage that would be dealt this turn.,,,Instant
[],{4},Primal Clay,"As Primal Clay enters the battlefield, it becomes your choice of a 3/3 artifact creature, a 2/2 artifact creature with flying, or a 1/6 Wall artifact creature with defender in addition to its other types. (A creature with defender can't attack.)",*,*,Artifact Creature — Shapeshifter
